Sensing Range,Communication Range,Total Nodes,Unconnected Nodes,Intruder Distance Traveled,Detection Time,Total Detections,Transmit Distance,Transmit Hops to Base
57.0,34.2,400,459.0,1000.0,33115459,0,0,0,460
59.0,35.4,400,459.0,1000.0,33167530,0,0,0,460
61.0,36.600002,400,459.0,1000.0,33135828,0,0,0,460
63.0,37.800003,400,459.0,1000.0,33156320,0,0,0,460
65.0,39.0,400,459.0,1000.0,33169373,0,0,0,460
67.0,40.2,400,459.0,1000.0,33189545,0,0,0,460
69.0,41.4,400,459.0,1000.0,33168730,0,0,0,460
71.0,42.600002,400,459.0,1000.0,33215761,0,0,0,460
73.0,43.800003,400,459.0,1000.0,33159924,0,0,0,460
75.0,45.0,400,458.0,1000.0,33214340,0,0,0,460
15.0,10.5,400,460.0,1000.0,32888904,0,0,0,460
17.0,11.9,400,460.0,1000.0,32881251,0,0,0,460
19.0,13.3,400,460.0,1000.0,32888079,0,0,0,460
21.0,14.7,400,460.0,1000.0,32852634,0,0,0,460
23.0,16.1,400,460.0,1000.0,32874269,0,0,0,460
25.0,17.5,400,460.0,1000.0,32889995,0,0,0,460
27.0,18.9,400,460.0,1000.0,32922871,0,0,0,460
29.0,20.3,400,460.0,1000.0,32909837,0,0,0,460
31.0,21.699999,400,460.0,1000.0,32922027,0,0,0,460
33.0,23.1,400,459.0,1000.0,32962812,0,0,0,460
35.0,24.5,400,459.0,1000.0,32908609,0,0,0,460
37.0,25.9,400,459.0,1000.0,32976598,0,0,0,460
39.0,27.3,400,459.0,1000.0,32970139,0,0,0,460
41.0,28.699999,400,459.0,1000.0,32978524,0,0,0,460
43.0,30.1,400,459.0,1000.0,32962796,0,0,0,460
45.0,31.5,400,459.0,1000.0,32971575,0,0,0,460
47.0,32.899998,400,459.0,1000.0,33023881,0,0,0,460
49.0,34.3,400,459.0,1000.0,33034145,0,0,0,460
51.0,35.7,400,459.0,1000.0,33023099,0,0,0,460
53.0,37.1,400,459.0,1000.0,33101402,0,0,0,460
55.0,38.5,400,459.0,1000.0,33097301,0,0,0,460
57.0,39.899998,400,459.0,1000.0,33071513,0,0,0,460
59.0,41.3,400,459.0,1000.0,33113629,0,0,0,460
61.0,42.7,400,459.0,1000.0,33142618,0,0,0,460
63.0,44.1,400,459.0,1000.0,33129459,0,0,0,460
65.0,45.5,400,458.0,1000.0,33127913,0,0,0,460
67.0,46.899998,400,458.0,1000.0,33138783,0,0,0,460
69.0,48.3,400,458.0,1000.0,33333216,0,0,0,460
71.0,49.7,400,458.0,1000.0,33951849,0,0,0,460
73.0,51.1,400,0.0,2.497,180749,1000,9970.45612033218,202,460
75.0,52.5,400,0.0,2.89,185259,1000,11338.861563929171,229,460
15.0,12.0,400,460.0,1000.0,33005187,0,0,0,460
17.0,13.6,400,460.0,1000.0,32950379,0,0,0,460
19.0,15.2,400,460.0,1000.0,32898668,0,0,0,460
21.0,16.800001,400,460.0,1000.0,32968148,0,0,0,460
23.0,18.4,400,460.0,1000.0,32945076,0,0,0,460
25.0,20.0,400,460.0,1000.0,32894442,0,0,0,460
27.0,21.6,400,460.0,1000.0,32922273,0,0,0,460
29.0,23.2,400,459.0,1000.0,32995812,0,0,0,460
31.0,24.800001,400,459.0,1000.0,33023597,0,0,0,460
33.0,26.4,400,459.0,1000.0,32903563,0,0,0,460
35.0,28.0,400,459.0,1000.0,32972720,0,0,0,460
37.0,29.6,400,459.0,1000.0,32916767,0,0,0,460
39.0,31.2,400,459.0,1000.0,33032331,0,0,0,460
41.0,32.8,400,459.0,1000.0,32955910,0,0,0,460
43.0,34.4,400,459.0,1000.0,33047245,0,0,0,460
45.0,36.0,400,459.0,1000.0,33055097,0,0,0,460
47.0,37.600002,400,459.0,1000.0,33047333,0,0,0,460
49.0,39.2,400,459.0,1000.0,33064305,0,0,0,460
51.0,40.8,400,459.0,1000.0,33123157,0,0,0,460
53.0,42.4,400,459.0,1000.0,33048338,0,0,0,460
55.0,44.0,400,459.0,1000.0,33109314,0,0,0,460
57.0,45.600002,400,458.0,1000.0,33106447,0,0,0,460
59.0,47.2,400,458.0,1000.0,33162580,0,0,0,460
61.0,48.8,400,458.0,1000.0,33825855,0,0,0,460
63.0,50.4,400,380.0,804.552,28702661,199,222830.5757667869,4587,460
65.0,52.0,400,0.0,4.128,286987,999,11374.14041327435,229,460
67.0,53.600002,400,0.0,3.243,243183,1000,10542.163911365507,213,460
69.0,55.2,400,0.0,3.351,212168,1000,11297.334705111973,228,460
71.0,56.8,400,0.0,2.823,192408,1000,10486.655472907356,212,460
73.0,58.4,400,0.0,2.705,194529,1000,10540.540355446876,213,460
75.0,60.0,400,0.0,2.52,161635,1000,10434.930324676736,211,460
15.0,13.5,400,460.0,1000.0,33002168,0,0,0,460
17.0,15.299999,400,460.0,1000.0,32988271,0,0,0,460
19.0,17.1,400,460.0,1000.0,32989958,0,0,0,460
21.0,18.9,400,460.0,1000.0,32948639,0,0,0,460
23.0,20.699999,400,460.0,1000.0,32980377,0,0,0,460
25.0,22.5,400,460.0,1000.0,33050416,0,0,0,460
27.0,24.3,400,459.0,1000.0,32945919,0,0,0,460
29.0,26.099998,400,459.0,1000.0,32944954,0,0,0,460
31.0,27.9,400,459.0,1000.0,32988119,0,0,0,460
33.0,29.699999,400,459.0,1000.0,33014373,0,0,0,460
35.0,31.5,400,459.0,1000.0,32990161,0,0,0,460
37.0,33.3,400,459.0,1000.0,33077183,0,0,0,460
39.0,35.1,400,459.0,1000.0,33113908,0,0,0,460
41.0,36.899998,400,459.0,1000.0,33063253,0,0,0,460
43.0,38.7,400,459.0,1000.0,33065599,0,0,0,460
45.0,40.5,400,459.0,1000.0,33073547,0,0,0,460
47.0,42.3,400,459.0,1000.0,33039436,0,0,0,460
49.0,44.1,400,459.0,1000.0,33070139,0,0,0,460
51.0,45.899998,400,458.0,1000.0,33087041,0,0,0,460
53.0,47.699997,400,458.0,1000.0,33795697,0,0,0,460
55.0,49.5,400,458.0,1000.0,35071318,0,0,0,460
57.0,51.3,400,0.0,17.571,807154,990,33822.75881194541,683,460
59.0,53.1,400,0.0,19.741,885393,986,34931.71106024462,705,460
61.0,54.899998,400,0.0,11.47,570783,993,22815.554601474123,460,460
63.0,56.699997,400,0.0,14.917,701078,989,28162.730235401767,567,460
65.0,58.5,400,0.0,3.352,254492,1000,10363.056049509643,209,460
67.0,60.3,400,0.0,3.288,211270,1000,10716.02580193806,216,460
69.0,62.1,400,0.0,2.73,192907,1000,9766.61599169954,197,460
71.0,63.899998,400,0.0,2.627,183007,1000,9997.467157990459,202,460
73.0,65.7,400,0.0,2.82,192358,1000,10789.845324492684,218,460
75.0,67.5,400,0.0,2.558,168580,1000,10561.699338556245,210,460
15.0,15.0,400,460.0,1000.0,32951329,0,0,0,460
17.0,17.0,400,460.0,1000.0,33013068,0,0,0,460
19.0,19.0,400,460.0,1000.0,32886756,0,0,0,460
21.0,21.0,400,460.0,1000.0,32921480,0,0,0,460
23.0,23.0,400,460.0,1000.0,32952519,0,0,0,460
25.0,25.0,400,459.0,1000.0,32909849,0,0,0,460
27.0,27.0,400,459.0,1000.0,32928713,0,0,0,460
29.0,29.0,400,459.0,1000.0,32884950,0,0,0,460
31.0,31.0,400,459.0,1000.0,32957096,0,0,0,460
33.0,33.0,400,459.0,1000.0,32927542,0,0,0,460
35.0,35.0,400,459.0,1000.0,32986948,0,0,0,460
37.0,37.0,400,459.0,1000.0,32970731,0,0,0,460
39.0,39.0,400,459.0,1000.0,32938497,0,0,0,460
41.0,41.0,400,459.0,1000.0,33027486,0,0,0,460
43.0,43.0,400,459.0,1000.0,33015420,0,0,0,460
45.0,45.0,400,458.0,1000.0,32990972,0,0,0,460
47.0,47.0,400,458.0,1000.0,34067794,0,0,0,460
49.0,49.0,400,458.0,1000.0,34927421,0,0,0,460
51.0,51.0,400,0.0,53.25,2250308,961,87119.50717710622,1759,460
53.0,53.0,400,0.0,41.635,1786452,970,68214.86041786539,1377,460
55.0,55.0,400,0.0,34.96,1508913,975,59211.517333843854,1195,460
57.0,57.0,400,0.0,21.705,1001625,986,39532.79714207188,798,460
59.0,59.0,400,0.0,17.418,833934,988,32312.852492546514,652,460
61.0,61.0,400,0.0,11.234,558944,993,22288.248494579864,450,460
63.0,63.0,400,0.0,10.012,491422,994,20700.312654852787,417,460
65.0,65.0,400,0.0,2.742,189911,1000,8889.919276376406,180,460
67.0,67.0,400,0.0,2.924,196588,1000,9861.099343012656,196,460
69.0,69.0,400,0.0,3.597,224466,1000,11815.45619752603,235,460
71.0,71.0,400,0.0,2.86,191210,1000,10566.33636320798,210,460
73.0,73.0,400,0.0,2.826,195468,1000,10746.485479962821,214,460
75.0,75.0,400,0.0,2.641,166594,1000,10743.836464691012,214,460
15.0,16.5,400,460.0,1000.0,32989686,0,0,0,460
17.0,18.7,400,460.0,1000.0,32933090,0,0,0,460
19.0,20.9,400,460.0,1000.0,32940200,0,0,0,460
21.0,23.1,400,459.0,1000.0,32896861,0,0,0,460
23.0,25.300001,400,459.0,1000.0,32982717,0,0,0,460
25.0,27.5,400,459.0,1000.0,32966196,0,0,0,460
27.0,29.7,400,459.0,1000.0,33006871,0,0,0,460
29.0,31.900002,400,459.0,1000.0,33012509,0,0,0,460
31.0,34.100002,400,459.0,1000.0,33064766,0,0,0,460
33.0,36.3,400,459.0,1000.0,32945578,0,0,0,460
35.0,38.5,400,459.0,1000.0,33011827,0,0,0,460
37.0,40.7,400,459.0,1000.0,33036632,0,0,0,460
39.0,42.9,400,459.0,1000.0,32952852,0,0,0,460
41.0,45.100002,400,458.0,1000.0,33563361,0,0,0,460
43.0,47.3,400,458.0,1000.0,34133174,0,0,0,460
45.0,49.5,400,458.0,1000.0,35164578,0,0,0,460
47.0,51.7,400,0.0,60.355,2493508,960,95994.43474085546,1940,460
49.0,53.9,400,0.0,65.007,2700045,952,105492.02019147507,2129,460
51.0,56.100002,400,0.0,37.748,1619270,977,64387.61482508444,1301,460
53.0,58.300003,400,0.0,46.606,1949627,965,78485.48974266401,1584,460
55.0,60.5,400,0.0,29.524,1262875,980,51125.78071390022,1032,460
57.0,62.7,400,0.0,24.649,1101002,983,43669.56056051802,881,460
59.0,64.9,400,0.0,17.811,826708,988,32859.18134841565,663,460
61.0,67.1,400,0.0,19.442,773097,985,34283.43682421225,687,460
63.0,69.3,400,0.0,8.68,392106,995,18422.003023721627,367,460
65.0,71.5,400,0.0,5.895,307095,997,13897.48124861809,277,460
67.0,73.700005,400,0.0,2.966,195193,1000,9859.62620633778,196,460
69.0,75.9,400,0.0,3.107,202682,1000,10693.96394321784,213,460
71.0,78.1,400,0.0,2.742,188409,1000,10189.889547801266,203,460
73.0,80.3,400,0.0,2.746,191675,1000,10600.404463724884,211,460
75.0,82.5,400,0.0,2.461,149294,1000,10309.767510577763,205,460
15.0,18.0,400,460.0,1000.0,32869601,0,0,0,460
17.0,20.400002,400,460.0,1000.0,32962342,0,0,0,460
19.0,22.800001,400,460.0,1000.0,32980656,0,0,0,460
21.0,25.2,400,459.0,1000.0,33038925,0,0,0,460
23.0,27.6,400,459.0,1000.0,32919598,0,0,0,460
25.0,30.000002,400,459.0,1000.0,32979147,0,0,0,460
27.0,32.4,400,459.0,1000.0,32937735,0,0,0,460
29.0,34.800003,400,459.0,1000.0,32984700,0,0,0,460
31.0,37.2,400,459.0,1000.0,32976672,0,0,0,460
33.0,39.600002,400,459.0,1000.0,32985945,0,0,0,460
35.0,42.0,400,459.0,1000.0,33143861,0,0,0,460
37.0,44.4,400,459.0,1000.0,34227969,0,0,0,460
39.0,46.800003,400,458.0,1000.0,34068362,0,0,0,460
41.0,49.2,400,458.0,1000.0,35479437,0,0,0,460
43.0,51.600002,400,0.0,100.536,4043391,928,145303.45804758102,2945,460
45.0,54.000004,400,0.0,65.958,2690873,959,104487.15100280139,2114,460
47.0,56.4,400,0.0,64.43,2643504,956,103240.29228325657,2086,460
49.0,58.800003,400,0.0,58.86,2443213,958,94813.62820102954,1915,460
51.0,61.2,400,0.0,42.94,1801826,971,72911.17080977313,1472,460
53.0,63.600002,400,0.0,41.802,1753896,970,70959.03265650089,1432,460
55.0,66.0,400,0.0,21.41,948378,988,39820.0183275493,796,460
57.0,68.4,400,0.0,20.429,810321,987,37449.13597070614,749,460
59.0,70.8,400,0.0,18.149,745096,988,33030.735095893244,659,460
61.0,73.200005,400,0.0,8.717,395679,996,18803.192245189868,375,460
63.0,75.600006,400,0.0,10.031,442194,994,20739.940694228742,414,460
65.0,78.0,400,0.0,6.377,321766,997,15041.556867473248,300,460
67.0,80.4,400,0.0,3.157,208589,1000,10383.619912423203,207,460
69.0,82.8,400,0.0,3.004,196201,1000,10401.257185896438,207,460
71.0,85.200005,400,0.0,3.029,196312,1000,10908.454876955924,217,460
73.0,87.600006,400,0.0,2.619,176079,1000,10262.92904368,123,460
75.0,90.0,400,0.0,2.772,158245,1000,10946.954933510324,131,460
15.0,19.5,400,460.0,1000.0,32940899,0,0,0,460
17.0,22.099998,400,460.0,1000.0,32919987,0,0,0,460
19.0,24.699999,400,459.0,1000.0,32876849,0,0,0,460
21.0,27.3,400,459.0,1000.0,33006110,0,0,0,460
23.0,29.9,400,459.0,1000.0,32934587,0,0,0,460
25.0,32.5,400,459.0,1000.0,33016341,0,0,0,460
27.0,35.1,400,459.0,1000.0,32961693,0,0,0,460
29.0,37.699997,400,459.0,1000.0,32968997,0,0,0,460
31.0,40.3,400,459.0,1000.0,34014910,0,0,0,460
33.0,42.899998,400,459.0,1000.0,34056974,0,0,0,460
35.0,45.5,400,458.0,1000.0,34056430,0,0,0,460
37.0,48.1,400,458.0,1000.0,36060201,0,0,0,460
39.0,50.699997,400,0.0,256.541,10056633,771,364193.9775003557,7428,460
