Sensing Range,Communication Range,Total Nodes,Unconnected Nodes,Intruder Distance Traveled,Detection Time,Total Detections,Transmit Distance,Transmit Hops to Base
41.0,24.6,400,400.0,1000.0,29057490,0,0,0,400
43.0,25.800001,400,400.0,1000.0,29056482,0,0,0,400
45.0,27.000002,400,400.0,1000.0,29052870,0,0,0,400
47.0,28.2,400,400.0,1000.0,29169698,0,0,0,400
49.0,29.400002,400,400.0,1000.0,29112734,0,0,0,400
51.0,30.6,400,400.0,1000.0,29183036,0,0,0,400
53.0,31.800001,400,400.0,1000.0,29121383,0,0,0,400
55.0,33.0,400,400.0,1000.0,29103856,0,0,0,400
57.0,34.2,400,400.0,1000.0,29143967,0,0,0,400
59.0,35.4,400,398.0,1000.0,29137385,0,0,0,400
61.0,36.600002,400,398.0,1000.0,29152826,0,0,0,400
63.0,37.800003,400,398.0,1000.0,29206246,0,0,0,400
65.0,39.0,400,398.0,1000.0,29243133,0,0,0,400
67.0,40.2,400,398.0,1000.0,29230307,0,0,0,400
69.0,41.4,400,398.0,1000.0,29190319,0,0,0,400
71.0,42.600002,400,398.0,1000.0,29256738,0,0,0,400
73.0,43.800003,400,398.0,1000.0,29279102,0,0,0,400
75.0,45.0,400,398.0,1000.0,29247772,0,0,0,400
15.0,10.5,400,400.0,1000.0,28989526,0,0,0,400
17.0,11.9,400,400.0,1000.0,29031214,0,0,0,400
19.0,13.3,400,400.0,1000.0,29015835,0,0,0,400
21.0,14.7,400,400.0,1000.0,29043171,0,0,0,400
23.0,16.1,400,400.0,1000.0,28982064,0,0,0,400
25.0,17.5,400,400.0,1000.0,29056227,0,0,0,400
27.0,18.9,400,400.0,1000.0,28986395,0,0,0,400
29.0,20.3,400,400.0,1000.0,28992820,0,0,0,400
31.0,21.699999,400,400.0,1000.0,29023802,0,0,0,400
33.0,23.1,400,400.0,1000.0,29022511,0,0,0,400
35.0,24.5,400,400.0,1000.0,29050359,0,0,0,400
37.0,25.9,400,400.0,1000.0,29057099,0,0,0,400
39.0,27.3,400,400.0,1000.0,29042658,0,0,0,400
41.0,28.699999,400,400.0,1000.0,29036883,0,0,0,400
43.0,30.1,400,400.0,1000.0,29053594,0,0,0,400
45.0,31.5,400,400.0,1000.0,29129304,0,0,0,400
47.0,32.899998,400,400.0,1000.0,29067963,0,0,0,400
49.0,34.3,400,400.0,1000.0,29151993,0,0,0,400
51.0,35.7,400,398.0,1000.0,29054754,0,0,0,400
53.0,37.1,400,398.0,1000.0,29126591,0,0,0,400
55.0,38.5,400,398.0,1000.0,29164003,0,0,0,400
57.0,39.899998,400,398.0,1000.0,29152197,0,0,0,400
59.0,41.3,400,398.0,1000.0,29149770,0,0,0,400
61.0,42.7,400,398.0,1000.0,29209006,0,0,0,400
63.0,44.1,400,398.0,1000.0,29160917,0,0,0,400
65.0,45.5,400,398.0,1000.0,29273235,0,0,0,400
67.0,46.899998,400,398.0,1000.0,29146829,0,0,0,400
69.0,48.3,400,398.0,1000.0,29280746,0,0,0,400
71.0,49.7,400,398.0,1000.0,30028206,0,0,0,400
73.0,51.1,400,0.0,3.739,195468,1000,3828.6178461742484,77,400
