Sensing Range,Communication Range,Total Nodes,Unconnected Nodes,Intruder Distance Traveled,Detection Time,Total Detections,Transmit Distance,Transmit Hops to Base
73.0,65.7,400,0.0,1.0,142681,1000,3178.8648718118975,64,400
75.0,67.5,400,0.0,1.0,149659,1000,3825.739166517887,77,400
15.0,15.0,400,400.0,1000.0,34031360,0,0,0,400
17.0,17.0,400,400.0,1000.0,30038833,0,0,0,400
19.0,19.0,400,400.0,1000.0,28999853,0,0,0,400
21.0,21.0,400,400.0,1000.0,28935260,0,0,0,400
23.0,23.0,400,400.0,1000.0,28913327,0,0,0,400
25.0,25.0,400,400.0,1000.0,28976503,0,0,0,400
27.0,27.0,400,400.0,1000.0,28928170,0,0,0,400
29.0,29.0,400,400.0,1000.0,28991801,0,0,0,400
31.0,31.0,400,400.0,1000.0,28993516,0,0,0,400
33.0,33.0,400,400.0,1000.0,28983064,0,0,0,400
35.0,35.0,400,400.0,1000.0,28912744,0,0,0,400
37.0,37.0,400,398.0,992.799,28823543,133,35.35533905932737,1,400
39.0,39.0,400,398.0,992.92,28828773,125,35.63818177180201,1,400
41.0,41.0,400,398.0,994.109,28871866,101,35.705391921300965,1,400
43.0,43.0,400,398.0,991.211,28840667,146,35.355339059327335,1,400
45.0,45.0,400,398.0,992.002,28826763,130,35.35533905932738,1,400
47.0,47.0,400,398.0,990.835,28767051,140,35.6078771954654,1,400
49.0,49.0,400,398.0,990.366,28719029,145,35.355339059327335,1,400
51.0,51.0,400,0.0,1.0,85539,1000,2120.040041405393,42,400
53.0,53.0,400,0.0,1.0,86975,1000,2252.0048646332084,45,400
55.0,55.0,400,0.0,1.0,88280,1000,2324.2358043845425,47,400
57.0,57.0,400,0.0,1.0,88953,1000,2459.5663130373005,49,400
59.0,59.0,400,0.0,1.0,121361,1000,2521.765881938727,51,400
61.0,61.0,400,0.0,1.0,140056,1000,2610.7125071149985,52,400
63.0,63.0,400,0.0,1.0,142668,1000,2727.9394623771645,55,400
65.0,65.0,400,0.0,1.0,142267,1000,2777.5354778879982,56,400
67.0,67.0,400,0.0,1.0,145571,1000,2914.1927632360516,58,400
69.0,69.0,400,0.0,1.0,137547,1000,3031.901520446677,61,400
71.0,71.0,400,0.0,1.0,134615,1000,2829.346549936007,52,400
73.0,73.0,400,0.0,1.0,130419,1000,2891.5689110435756,53,400
75.0,75.0,400,0.0,1.0,137079,1000,3528.2954763574385,64,400
15.0,16.5,400,400.0,1000.0,33988168,0,0,0,400
17.0,18.7,400,400.0,1000.0,31827200,0,0,0,400
19.0,20.9,400,400.0,1000.0,29062343,0,0,0,400
21.0,23.1,400,400.0,1000.0,28919308,0,0,0,400
